Country Code,Country,Year,Total Percent,Time_Detail,Latitude,Longitude
8,Albania,2008,2.8,2008,41.153332,20.168331
8,Albania,2009,2.7,2009,41.153332,20.168331
8,Albania,2010,2.8,2010,41.153332,20.168331
8,Albania,2011,2.5,2011,41.153332,20.168331
8,Albania,2012,2.4,2012,41.153332,20.168331
8,Albania,2013,2.3,2013,41.153332,20.168331
8,Albania,2014,2.3,2014,41.153332,20.168331
8,Albania,2015,2.4,2015,41.153332,20.168331
8,Albania,2016,2.6,2016,41.153332,20.168331
8,Albania,2017,2.8,2017,41.153332,20.168331
8,Albania,2018,3.2,2018,41.153332,20.168331
8,Albania,2019,3.8,2019,41.153332,20.168331
8,Albania,2020,2.9,2020,41.153332,20.168331
8,Albania,2021,3.3,2021,41.153332,20.168331
8,Albania,2022,4.0,2022,41.153332,20.168331
12,Algeria,2008,0.8,2008,28.033886,1.659626
12,Algeria,2009,1.1,2009,28.033886,1.659626
12,Algeria,2010,1.0,2010,28.033886,1.659626
12,Algeria,2011,0.9,2011,28.033886,1.659626
12,Algeria,2012,0.9,2012,28.033886,1.659626
12,Algeria,2013,1.0,2013,28.033886,1.659626
12,Algeria,2014,1.1,2014,28.033886,1.659626
12,Algeria,2015,1.3,2015,28.033886,1.659626
12,Algeria,2016,1.4,2016,28.033886,1.659626
12,Algeria,2017,1.6,2017,28.033886,1.659626
12,Algeria,2018,1.7,2018,28.033886,1.659626
12,Algeria,2019,1.8,2019,28.033886,1.659626
12,Algeria,2020,1.0,2020,28.033886,1.659626
12,Algeria,2021,1.2,2021,28.033886,1.659626
12,Algeria,2022,1.2,2022,28.033886,1.659626
28,Antigua and Barbuda,2011,10.5,2011,17.060816,-61.796428
28,Antigua and Barbuda,2012,10.2,2012,17.060816,-61.796428
28,Antigua and Barbuda,2013,10.7,2013,17.060816,-61.796428
28,Antigua and Barbuda,2014,10.9,2014,17.060816,-61.796428
28,Antigua and Barbuda,2015,11.3,2015,17.060816,-61.796428
28,Antigua and Barbuda,2016,11.4,2016,17.060816,-61.796428
28,Antigua and Barbuda,2017,10.8,2017,17.060816,-61.796428
28,Antigua and Barbuda,2018,10.7,2018,17.060816,-61.796428
28,Antigua and Barbuda,2019,10.6,2019,17.060816,-61.796428
28,Antigua and Barbuda,2020,7.5,2020,17.060816,-61.796428
28,Antigua and Barbuda,2021,9.7,2021,17.060816,-61.796428
28,Antigua and Barbuda,2022,11.7,2022,17.060816,-61.796428
32,Argentina,2016,1.9,2016,-38.416097,-63.616672
32,Argentina,2017,2.0,2017,-38.416097,-63.616672
32,Argentina,2018,1.8,2018,-38.416097,-63.616672
32,Argentina,2019,1.8,2019,-38.416097,-63.616672
32,Argentina,2020,0.9,2020,-38.416097,-63.616672
32,Argentina,2021,0.8,2021,-38.416097,-63.616672
32,Argentina,2022,1.7,2022,-38.416097,-63.616672
533,Aruba,2013,19.9,2013,12.52111,-69.968338
533,Aruba,2014,21.1,2014,12.52111,-69.968338
533,Aruba,2015,21.6,2015,12.52111,-69.968338
533,Aruba,2016,21.2,2016,12.52111,-69.968338
533,Aruba,2017,21.2,2017,12.52111,-69.968338
36,Australia,2008,2.9,2008,-25.274398,133.775136
36,Australia,2009,2.8,2009,-25.274398,133.775136
36,Australia,2010,2.7,2010,-25.274398,133.775136
36,Australia,2011,2.7,2011,-25.274398,133.775136
36,Australia,2012,2.8,2012,-25.274398,133.775136
36,Australia,2013,2.9,2013,-25.274398,133.775136
36,Australia,2014,3.0,2014,-25.274398,133.775136
36,Australia,2015,3.1,2015,-25.274398,133.775136
36,Australia,2016,3.1,2016,-25.274398,133.775136
36,Australia,2017,3.1,2017,-25.274398,133.775136
36,Australia,2018,3.1,2018,-25.274398,133.775136
36,Australia,2019,2.4,2019,-25.274398,133.775136
36,Australia,2020,1.4,2020,-25.274398,133.775136
36,Australia,2021,1.5,2021,-25.274398,133.775136
36,Australia,2022,2.5,2022,-25.274398,133.775136
40,Austria,2018,5.2,2018,47.516231,14.550072
40,Austria,2019,5.3,2019,47.516231,14.550072
40,Austria,2020,3.4,2020,47.516231,14.550072
40,Austria,2021,2.7,2021,47.516231,14.550072
31,Azerbaijan,2016,3.7,2016,40.143105,47.576927
31,Azerbaijan,2022,2.2,2022,40.143105,47.576927
44,Bahamas,2012,15.2,2012,25.03428,-77.39628
48,Bahrain,2017,7.3,2017,25.930414,50.637772
48,Bahrain,2018,6.1,2018,25.930414,50.637772
48,Bahrain,2019,6.6,2019,25.930414,50.637772
48,Bahrain,2020,1.4,2020,25.930414,50.637772
48,Bahrain,2021,3.2,2021,25.930414,50.637772
48,Bahrain,2022,6.0,2022,25.930414,50.637772
50,Bangladesh,2019,3.0,2019,23.684994,90.356331
112,Belarus,2014,1.8,2014,53.709807,27.953389
112,Belarus,2016,2.2,2016,53.709807,27.953389
112,Belarus,2018,2.5,2018,53.709807,27.953389
112,Belarus,2020,1.4,2020,53.709807,27.953389
56,Belgium,2016,2.2,2016,50.503887,4.469936
56,Belgium,2019,1.9,2019,50.503887,4.469936
60,Bermuda,2008,4.9,2008,32.321384,-64.75737
60,Bermuda,2009,4.3,2009,32.321384,-64.75737
60,Bermuda,2010,5.2,2010,32.321384,-64.75737
60,Bermuda,2011,5.7,2011,32.321384,-64.75737
60,Bermuda,2012,5.2,2012,32.321384,-64.75737
60,Bermuda,2013,5.0,2013,32.321384,-64.75737
60,Bermuda,2014,4.6,2014,32.321384,-64.75737
60,Bermuda,2015,4.2,2015,32.321384,-64.75737
60,Bermuda,2016,4.7,2016,32.321384,-64.75737
60,Bermuda,2017,4.8,2017,32.321384,-64.75737
60,Bermuda,2018,5.3,2018,32.321384,-64.75737
60,Bermuda,2019,5.1,2019,32.321384,-64.75737
60,Bermuda,2020,1.8,2020,32.321384,-64.75737
60,Bermuda,2021,2.2,2021,32.321384,-64.75737
64,Bhutan,2019,9.5,2019,27.514162,90.433601
72,Botswana,2009,3.7,2009,-22.328474,24.684866
72,Botswana,2016,4.9,2016,-22.328474,24.684866
72,Botswana,2019,5.1,2019,-22.328474,24.684866
96,Brunei,2010,0.8,2010,4.535277,114.727669
96,Brunei,2011,0.7,2011,4.535277,114.727669
96,Brunei,2012,0.6,2012,4.535277,114.727669
96,Brunei,2013,0.7,2013,4.535277,114.727669
96,Brunei,2014,0.7,2014,4.535277,114.727669
96,Brunei,2015,0.8,2015,4.535277,114.727669
96,Brunei,2016,0.8,2016,4.535277,114.727669
120,Cameroon,2012,3.3,2012,7.369722,12.354722
120,Cameroon,2013,3.4,2013,7.369722,12.354722
120,Cameroon,2014,3.2,2014,7.369722,12.354722
120,Cameroon,2015,3.7,2015,7.369722,12.354722
120,Cameroon,2016,4.0,2016,7.369722,12.354722
120,Cameroon,2017,4.1,2017,7.369722,12.354722
120,Cameroon,2018,5.1,2018,7.369722,12.354722
120,Cameroon,2019,5.1,2019,7.369722,12.354722
120,Cameroon,2020,4.7,2020,7.369722,12.354722
120,Cameroon,2021,4.8,2021,7.369722,12.354722
124,Canada,2008,1.9,2008,56.130366,-106.346771
124,Canada,2009,1.9,2009,56.130366,-106.346771
124,Canada,2010,1.9,2010,56.130366,-106.346771
124,Canada,2011,1.9,2011,56.130366,-106.346771
124,Canada,2012,1.9,2012,56.130366,-106.346771
124,Canada,2013,1.9,2013,56.130366,-106.346771
124,Canada,2014,1.9,2014,56.130366,-106.346771
124,Canada,2015,2.0,2015,56.130366,-106.346771
124,Canada,2016,2.1,2016,56.130366,-106.346771
124,Canada,2017,2.1,2017,56.130366,-106.346771
124,Canada,2018,2.1,2018,56.130366,-106.346771
124,Canada,2019,2.1,2019,56.130366,-106.346771
124,Canada,2020,1.0,2020,56.130366,-106.346771
124,Canada,2021,1.0,2021,56.130366,-106.346771
124,Canada,2022,1.4,2022,56.130366,-106.346771
152,Chile,2008,3.2,2008,-35.675147,-71.542969
152,Chile,2009,3.3,2009,-35.675147,-71.542969
152,Chile,2010,3.2,2010,-35.675147,-71.542969
152,Chile,2011,3.2,2011,-35.675147,-71.542969
152,Chile,2012,3.5,2012,-35.675147,-71.542969
152,Chile,2013,3.1,2013,-35.675147,-71.542969
152,Chile,2014,3.1,2014,-35.675147,-71.542969
152,Chile,2015,3.4,2015,-35.675147,-71.542969
152,Chile,2016,3.6,2016,-35.675147,-71.542969
152,Chile,2017,3.5,2017,-35.675147,-71.542969
152,Chile,2018,3.3,2018,-35.675147,-71.542969
152,Chile,2019,3.3,2019,-35.675147,-71.542969
344,Hong Kong,2008,2.8,2008,22.396428,114.109497
344,Hong Kong,2009,3.2,2009,22.396428,114.109497
344,Hong Kong,2010,4.3,2010,22.396428,114.109497
344,Hong Kong,2011,4.5,2011,22.396428,114.109497
344,Hong Kong,2012,4.7,2012,22.396428,114.109497
344,Hong Kong,2013,5.0,2013,22.396428,114.109497
344,Hong Kong,2014,5.1,2014,22.396428,114.109497
344,Hong Kong,2015,5.0,2015,22.396428,114.109497
344,Hong Kong,2016,4.7,2016,22.396428,114.109497
344,Hong Kong,2017,4.5,2017,22.396428,114.109497
344,Hong Kong,2018,4.5,2018,22.396428,114.109497
344,Hong Kong,2019,3.6,2019,22.396428,114.109497
344,Hong Kong,2020,0.4,2020,22.396428,114.109497
344,Hong Kong,2021,0.1,2021,22.396428,114.109497
344,Hong Kong,2022,0.4,2022,22.396428,114.109497
446,Macau,2010,54.9,2010,22.198745,113.543873
446,Macau,2011,58.8,2011,22.198745,113.543873
446,Macau,2012,58.7,2012,22.198745,113.543873
446,Macau,2013,59.6,2013,22.198745,113.543873
446,Macau,2014,56.2,2014,22.198745,113.543873
446,Macau,2015,47.8,2015,22.198745,113.543873
446,Macau,2016,47.0,2016,22.198745,113.543873
446,Macau,2017,49.9,2017,22.198745,113.543873
446,Macau,2018,52.3,2018,22.198745,113.543873
446,Macau,2019,52.6,2019,22.198745,113.543873
446,Macau,2020,21.4,2020,22.198745,113.543873
446,Macau,2021,28.0,2021,22.198745,113.543873
170,Colombia,2008,2.6,2008,4.570868,-74.297333
170,Colombia,2009,2.5,2009,4.570868,-74.297333
170,Colombia,2010,2.4,2010,4.570868,-74.297333
170,Colombia,2011,2.2,2011,4.570868,-74.297333
170,Colombia,2012,2.1,2012,4.570868,-74.297333
170,Colombia,2013,2.1,2013,4.570868,-74.297333
170,Colombia,2014,2.1,2014,4.570868,-74.297333
170,Colombia,2015,1.9,2015,4.570868,-74.297333
170,Colombia,2016,2.1,2016,4.570868,-74.297333
170,Colombia,2017,2.1,2017,4.570868,-74.297333
170,Colombia,2018,2.6,2018,4.570868,-74.297333
170,Colombia,2019,2.6,2019,4.570868,-74.297333
170,Colombia,2020,1.2,2020,4.570868,-74.297333
170,Colombia,2021,1.7,2021,4.570868,-74.297333
170,Colombia,2022,2.1,2022,4.570868,-74.297333
188,Costa Rica,2012,4.4,2012,9.748917,-83.753428
188,Costa Rica,2013,4.7,2013,9.748917,-83.753428
188,Costa Rica,2014,4.6,2014,9.748917,-83.753428
188,Costa Rica,2015,4.7,2015,9.748917,-83.753428
188,Costa Rica,2016,5.0,2016,9.748917,-83.753428
188,Costa Rica,2017,4.8,2017,9.748917,-83.753428
188,Costa Rica,2018,4.7,2018,9.748917,-83.753428
188,Costa Rica,2019,4.8,2019,9.748917,-83.753428
188,Costa Rica,2020,1.9,2020,9.748917,-83.753428
188,Costa Rica,2021,2.7,2021,9.748917,-83.753428
384,Côte d'Ivoire,2012,2.4,2012,7.539989,-5.54708
384,Côte d'Ivoire,2013,3.6,2013,7.539989,-5.54708
384,Côte d'Ivoire,2014,4.8,2014,7.539989,-5.54708
384,Côte d'Ivoire,2015,5.2,2015,7.539989,-5.54708
384,Côte d'Ivoire,2016,5.5,2016,7.539989,-5.54708
384,Côte d'Ivoire,2017,5.9,2017,7.539989,-5.54708
384,Côte d'Ivoire,2018,6.3,2018,7.539989,-5.54708
384,Côte d'Ivoire,2019,7.3,2019,7.539989,-5.54708
384,Côte d'Ivoire,2020,1.5,2020,7.539989,-5.54708
191,Croatia,2011,10.3,2011,45.1,15.2
191,Croatia,2016,11.4,2016,45.1,15.2
191,Croatia,2019,11.8,2019,45.1,15.2
203,Czech Republic,2008,2.8,2008,49.817492,15.472962
203,Czech Republic,2009,2.9,2009,49.817492,15.472962
203,Czech Republic,2010,2.7,2010,49.817492,15.472962
203,Czech Republic,2011,2.7,2011,49.817492,15.472962
203,Czech Republic,2012,2.7,2012,49.817492,15.472962
203,Czech Republic,2013,2.9,2013,49.817492,15.472962
203,Czech Republic,2014,2.8,2014,49.817492,15.472962
203,Czech Republic,2015,2.8,2015,49.817492,15.472962
203,Czech Republic,2016,2.9,2016,49.817492,15.472962
203,Czech Republic,2017,2.9,2017,49.817492,15.472962
203,Czech Republic,2018,2.9,2018,49.817492,15.472962
203,Czech Republic,2019,2.9,2019,49.817492,15.472962
203,Czech Republic,2020,1.5,2020,49.817492,15.472962
203,Czech Republic,2021,1.6,2021,49.817492,15.472962
208,Denmark,2008,1.7,2008,56.26392,9.501785
208,Denmark,2010,2.0,2010,56.26392,9.501785
208,Denmark,2011,1.5,2011,56.26392,9.501785
208,Denmark,2012,1.5,2012,56.26392,9.501785
208,Denmark,2013,1.7,2013,56.26392,9.501785
208,Denmark,2014,1.9,2014,56.26392,9.501785
208,Denmark,2015,1.9,2015,56.26392,9.501785
208,Denmark,2016,1.9,2016,56.26392,9.501785
208,Denmark,2017,2.3,2017,56.26392,9.501785
208,Denmark,2018,2.3,2018,56.26392,9.501785
208,Denmark,2019,2.5,2019,56.26392,9.501785
208,Denmark,2020,1.4,2020,56.26392,9.501785
208,Denmark,2021,1.6,2021,56.26392,9.501785
218,Ecuador,2008,1.8,2008,-1.831239,-78.183406
218,Ecuador,2009,1.7,2009,-1.831239,-78.183406
218,Ecuador,2010,1.7,2010,-1.831239,-78.183406
218,Ecuador,2011,1.9,2011,-1.831239,-78.183406
218,Ecuador,2012,1.9,2012,-1.831239,-78.183406
218,Ecuador,2013,1.9,2013,-1.831239,-78.183406
218,Ecuador,2014,2.0,2014,-1.831239,-78.183406
218,Ecuador,2015,1.9,2015,-1.831239,-78.183406
218,Ecuador,2016,1.9,2016,-1.831239,-78.183406
218,Ecuador,2017,2.1,2017,-1.831239,-78.183406
218,Ecuador,2018,2.3,2018,-1.831239,-78.183406
218,Ecuador,2019,2.3,2019,-1.831239,-78.183406
818,Egypt,2009,5.6,2009,26.820553,30.802498
818,Egypt,2010,6.3,2010,26.820553,30.802498
818,Egypt,2012,4.8,2012,26.820553,30.802498
818,Egypt,2013,3.9,2013,26.820553,30.802498
818,Egypt,2014,4.3,2014,26.820553,30.802498
818,Egypt,2015,3.3,2015,26.820553,30.802498
818,Egypt,2016,2.5,2016,26.820553,30.802498
818,Egypt,2017,1.6,2017,26.820553,30.802498
818,Egypt,2018,1.6,2018,26.820553,30.802498
818,Egypt,2019,2.3,2019,26.820553,30.802498
818,Egypt,2020,2.0,2020,26.820553,30.802498
222,El Salvador,2014,3.0,2014,13.794185,-88.89653
222,El Salvador,2015,3.0,2015,13.794185,-88.89653
222,El Salvador,2016,3.2,2016,13.794185,-88.89653
222,El Salvador,2017,3.5,2017,13.794185,-88.89653
222,El Salvador,2018,3.5,2018,13.794185,-88.89653
226,Equatorial Guinea,2008,2.1,2008,1.650801,10.267895
226,Equatorial Guinea,2009,3.3,2009,1.650801,10.267895
226,Equatorial Guinea,2010,3.0,2010,1.650801,10.267895
226,Equatorial Guinea,2011,3.4,2011,1.650801,10.267895
226,Equatorial Guinea,2012,3.3,2012,1.650801,10.267895
226,Equatorial Guinea,2013,4.0,2013,1.650801,10.267895
226,Equatorial Guinea,2014,4.2,2014,1.650801,10.267895
226,Equatorial Guinea,2015,5.6,2015,1.650801,10.267895
226,Equatorial Guinea,2016,6.6,2016,1.650801,10.267895
226,Equatorial Guinea,2017,5.9,2017,1.650801,10.267895
226,Equatorial Guinea,2018,5.8,2018,1.650801,10.267895
226,Equatorial Guinea,2019,6.6,2019,1.650801,10.267895
226,Equatorial Guinea,2020,7.3,2020,1.650801,10.267895
233,Estonia,2008,4.2,2008,58.595272,25.013607
233,Estonia,2009,4.7,2009,58.595272,25.013607
233,Estonia,2010,4.5,2010,58.595272,25.013607
233,Estonia,2011,4.4,2011,58.595272,25.013607
233,Estonia,2012,4.3,2012,58.595272,25.013607
233,Estonia,2013,4.8,2013,58.595272,25.013607
233,Estonia,2014,5.5,2014,58.595272,25.013607
233,Estonia,2015,5.5,2015,58.595272,25.013607
233,Estonia,2016,5.5,2016,58.595272,25.013607
233,Estonia,2017,5.4,2017,58.595272,25.013607
748,Eswatini,2008,1.4,2008,26.5225,31.4659
748,Eswatini,2009,1.5,2009,26.5225,31.4659
748,Eswatini,2010,1.5,2010,26.5225,31.4659
748,Eswatini,2011,1.2,2011,26.5225,31.4659
748,Eswatini,2012,1.1,2012,26.5225,31.4659
748,Eswatini,2013,1.0,2013,26.5225,31.4659
748,Eswatini,2014,0.9,2014,26.5225,31.4659
748,Eswatini,2015,1.1,2015,26.5225,31.4659
748,Eswatini,2016,0.9,2016,26.5225,31.4659
748,Eswatini,2017,1.3,2017,26.5225,31.4659
748,Eswatini,2018,1.2,2018,26.5225,31.4659
748,Eswatini,2019,1.2,2019,26.5225,31.4659
748,Eswatini,2020,0.7,2020,26.5225,31.4659
748,Eswatini,2021,0.7,2021,26.5225,31.4659
242,Fiji,2008,13.0,2008,-16.578193,179.414413
242,Fiji,2011,11.5,2011,-16.578193,179.414413
242,Fiji,2012,11.5,2012,-16.578193,179.414413
242,Fiji,2013,12.1,2013,-16.578193,179.414413
242,Fiji,2014,13.3,2014,-16.578193,179.414413
242,Fiji,2015,13.7,2015,-16.578193,179.414413
242,Fiji,2016,12.6,2016,-16.578193,179.414413
242,Fiji,2017,13.5,2017,-16.578193,179.414413
242,Fiji,2018,12.6,2018,-16.578193,179.414413
242,Fiji,2019,11.8,2019,-16.578193,179.414413
242,Fiji,2020,0.1,2020,-16.578193,179.414413
242,Fiji,2021,-0.1,2021,-16.578193,179.414413
242,Fiji,2022,9.9,2022,-16.578193,179.414413
246,Finland,2011,2.4,2011,61.92411,25.748151
246,Finland,2012,2.5,2012,61.92411,25.748151
246,Finland,2013,2.5,2013,61.92411,25.748151
246,Finland,2014,2.4,2014,61.92411,25.748151
246,Finland,2015,2.5,2015,61.92411,25.748151
246,Finland,2016,2.5,2016,61.92411,25.748151
246,Finland,2017,2.7,2017,61.92411,25.748151
246,Finland,2018,2.7,2018,61.92411,25.748151
246,Finland,2019,2.7,2019,61.92411,25.748151
246,Finland,2020,1.4,2020,61.92411,25.748151
246,Finland,2021,1.6,2021,61.92411,25.748151
250,France,2019,4.0,2019,46.227638,2.213749
250,France,2020,3.2,2020,46.227638,2.213749
250,France,2021,3.0,2021,46.227638,2.213749
258,French Polynesia,2018,7.3,2018,-17.679742,-149.406843
258,French Polynesia,2019,7.3,2019,-17.679742,-149.406843
258,French Polynesia,2022,8.0,2022,-17.679742,-149.406843
276,Germany,2010,4.2,2010,51.165691,10.451526
276,Germany,2015,4.1,2015,51.165691,10.451526
276,Germany,2016,4.0,2016,51.165691,10.451526
276,Germany,2017,4.0,2017,51.165691,10.451526
276,Germany,2018,4.0,2018,51.165691,10.451526
276,Germany,2019,4.0,2019,51.165691,10.451526
276,Germany,2020,2.4,2020,51.165691,10.451526
300,Greece,2008,5.5,2008,39.074208,21.824312
300,Greece,2009,4.7,2009,39.074208,21.824312
300,Greece,2010,5.1,2010,39.074208,21.824312
300,Greece,2011,4.9,2011,39.074208,21.824312
300,Greece,2012,5.1,2012,39.074208,21.824312
300,Greece,2013,6.0,2013,39.074208,21.824312
300,Greece,2014,6.4,2014,39.074208,21.824312
300,Greece,2015,6.5,2015,39.074208,21.824312
300,Greece,2016,6.1,2016,39.074208,21.824312
300,Greece,2017,6.5,2017,39.074208,21.824312
300,Greece,2018,6.9,2018,39.074208,21.824312
300,Greece,2019,7.3,2019,39.074208,21.824312
300,Greece,2020,4.4,2020,39.074208,21.824312
300,Greece,2021,5.6,2021,39.074208,21.824312
300,Greece,2022,7.1,2022,39.074208,21.824312
